Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo,Lat,Lon,Address
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2005,10,Accidente,86569,86,,Rural,1,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2006,3,Accidente,86569,86,,Rural,1,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2001,6,Accidente,86569,86,,Rural,1,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2004,5,Accidente,86569,86,,Rural,1,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,ORITO,ORITO,2003,10,Accidente,86320,86,,Rural,1,0.67688,-76.880163,"Orito, Orito, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,ORITO,ORITO,2002,5,Accidente,86320,86,,Rural,1,0.67688,-76.880163,"Orito, Orito, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2002,10,Accidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,1995,9,Accidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2000,12,Accidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2005,11,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA ESMERALDA,2005,9,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2006,11,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2001,9,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2002,4,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,1995,12,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2007,9,Accidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,SAN MIGUEL,SAN MIGUEL,2003,2,Accidente,86757,86,,Rural,1,0.34362,-76.9122,"San Miguel, San Miguel, Putumayo, Colombia"
Accidente por MAP,PUTUMAYO,SAN MIGUEL,SAN MIGUEL,2003,5,Accidente,86757,86,,Rural,1,0.34362,-76.9122,"San Miguel, San Miguel, Putumayo, Colombia"
Accidente por MAP,CAUCA,LÓPEZ,MICAY,2010,4,Accidente,19418,19,,Rural,1,2.833333,-77.1333329,"López, Lopez, Cauca, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2001,9,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2005,5,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2002,12,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2005,5,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2008,3,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2003,6,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CHOCO,EL CARMEN DEL ATRATO,EL CARMEN DE ATRATO,2001,7,Accidente,27245,27,,Rural,1,5.8847699,-76.22023,"El Carmen de Atrato, El Carmen de Atrato, Chocó, Colombia"
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2008,6,Accidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2008,2,Accidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2008,2,Accidente,5790,5,,Rural,1,7.583191,-75.399966,"Tarazá, Tarazá, Antioquia, Colombia"
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2008,3,Accidente,13670,13,,Rural,1,7.477887,-73.924108,"San Pablo, San Pablo, Bolivar, Colombia"
Accidente por MAP,ANTIOQUIA,VALDIVIA,VALDIVIA,2008,8,Accidente,5854,5,,Rural,1,7.29117,-75.39215,"Valdivia, Valdivia, Antioquia, Colombia"
Accidente por MAP,BOLIVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,2008,8,Accidente,13244,13,,Rural,1,9.721064,-75.115733,"El Carmen de Bolívar, El Cármen de Bolívar, Bolivar, Colombia"
Accidente por MAP,ANTIOQUIA,NARIÑO,NARIÑO,2004,8,Accidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Accidente por MAP,CAUCA,PATÍA,PATÍA,2007,9,Accidente,19532,19,,Rural,1,2.069301,-77.053095,"Patía, Patía, Cauca, Colombia"
Accidente por MAP,ANTIOQUIA,ABEJORRAL,ABEJORRAL,2007,8,Accidente,5002,5,,Rural,1,5.788693,-75.428603,"Abejorral, Abejorral, Antioquia, Colombia"
Accidente por MAP,ARAUCA,PUERTO RONDÓN,PUERTO RONDÓN,2009,10,Accidente,81591,81,,Rural,1,6.281167,-71.1047959,"Puerto Rondón, Puerto Rondón, Arauca, Colombia"
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2008,5,Accidente,54720,54,,Rural,1,8.085092,-72.799937,"Sardinata, Sardinata, North Santander, Colombia"
Accidente por MAP,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,2008,8,Accidente,5652,5,,Rural,1,5.963428,-75.102138,"San Francisco, Antioquia, Colombia"
Accidente por MAP,CHOCO,QUIBDÓ,SAN FRANCISCO DE QUIBDÓ,2006,3,Accidente,27001,27,,Rural,1,5.695633,-76.649812,"Quibdo, Quibdó, Choco, Colombia"
Accidente por MAP,NORTE DE SANTANDER,EL TARRA,EL TARRA,2008,8,Accidente,54250,54,,Rural,1,8.57451,-73.09339,"El Tarra, El Tarra, Norte de Santander, Colombia"
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,10,Accidente,5790,5,,Rural,1,7.583191,-75.399966,"Tarazá, Tarazá, Antioquia, Colombia"
Accidente por MAP,CAUCA,PIENDAMÓ,PIENDAMÓ,2009,8,Accidente,19548,19,,Rural,1,2.640978,-76.533951,"Piendamó, Piendamó, Cauca, Colombia"
Accidente por MAP,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,2006,3,Accidente,5652,5,,Rural,1,5.963428,-75.102138,"San Francisco, Antioquia, Colombia"
Accidente por MAP,VALLE DEL CAUCA,TULUÁ,TULUÁ,2005,6,Accidente,76834,76,,Rural,1,4.089869,-76.1914991,"Tulua, Tuluá, Valle del Cauca, Colombia"
Accidente por MAP,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,2006,6,Accidente,5652,5,,Rural,1,5.963428,-75.102138,"San Francisco, Antioquia, Colombia"
Accidente por MAP,CORDOBA,MONTELÍBANO,MONTELÍBANO,2007,4,Accidente,23466,23,,Rural,1,7.9816594,-75.4262634,"Cra. 3 #13-1, Montelibano, Montelíbano, Córdoba, Colombia"
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,2,Accidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Accidente por MAP,META,MAPIRIPÁN,MAPIRIPÁN,2008,9,Accidente,50325,50,,Rural,1,2.892506,-72.133175,"Mapiripán, Mapiripán, Meta, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2010,3,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,CAQUETA,FLORENCIA,FLORENCIA,2008,7,Accidente,18001,18,,Rural,1,1.6153858,-75.6042364,"Florencia, Florencia, Caquetá, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2007,2,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,ANTIOQUIA,SAN RAFAEL,SAN RAFAEL,2007,5,Accidente,5667,5,,Rural,1,6.293544,-75.028577,"San Rafael, San Rafael, Antioquia, Colombia"
Accidente por MAP,HUILA,BARAYA,BARAYA,2008,8,Accidente,41078,41,,Rural,1,3.151685,-75.054209,"Baraya, Baraya, Huila, Colombia"
Accidente por MAP,CAUCA,TORIBÍO,TORIBÍO,2005,6,Accidente,19821,19,,Rural,1,2.9562909,-76.2704,"Toribío, Torbío, Cauca Department, Colombia"
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2006,6,Accidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Accidente por MAP,BOLIVAR,BARRANCO DE LOBA,BARRANCO DE LOBA,2006,10,Accidente,13074,13,,Rural,1,8.87614,-74.15386,"Barranco de Loba, Barranco de Loba, Bolivar, Colombia"
Accidente por MAP,NARIÑO,MAGÜÍ,PAYÁN,2006,2,Accidente,52427,52,,Rural,1,1.56178,-77.20822,"San Lorenzo - La Union, La Unión, La Unión, Nariño, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2008,11,Accidente,86569,86,,Rural,1,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
Accidente por MAP,TOLIMA,PLANADAS,PLANADAS,2007,3,Accidente,73555,73,,Rural,1,3.197241,-75.643817,"Planadas, Planadas, Tolima, Colombia"
Accidente por MAP,NORTE DE SANTANDER,EL TARRA,EL TARRA,2008,8,Accidente,54250,54,,Rural,1,8.57451,-73.09339,"El Tarra, El Tarra, Norte de Santander, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2008,7,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,ARAUCA,PUERTO RONDÓN,PUERTO RONDÓN,2008,12,Accidente,81591,81,,Rural,1,6.281167,-71.1047959,"Puerto Rondón, Puerto Rondón, Arauca, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2009,6,Accidente,86569,86,,Rural,1,0.684374,-76.604072,"Puerto Caicedo, Puerto Caicedo, Putumayo, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2008,1,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,NARIÑO,ROBERTO PAYÁN,SAN JOSÉ,2009,8,Accidente,52621,52,,Rural,1,1.9088225,-78.3387066,"Roberto Payan, Nariño, Colombia"
Accidente por MAP,NARIÑO,CUMBAL,CUMBAL,2008,7,Accidente,52227,52,,Rural,1,0.904589,-77.791184,"Cumbal, Cumbal, Narino, Colombia"
Accidente por MAP,NARIÑO,ROBERTO PAYÁN,SAN JOSÉ,2009,8,Accidente,52621,52,,Rural,1,1.9088225,-78.3387066,"Roberto Payan, Nariño, Colombia"
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2007,1,Accidente,50711,50,,Rural,1,3.127883,-73.752512,"Vista Hermosa, Vistahermosa, Meta, Colombia"
Accidente por MAP,ANTIOQUIA,AMALFI,AMALFI,2010,11,Accidente,5031,5,,Rural,1,6.906448,-75.073161,"Amalfi, Amalfi, Antioquia, Colombia"
Accidente por MAP,CESAR,SAN MARTÍN,SAN MARTÍN,2005,12,Accidente,20770,20,,Rural,1,8.004107,-73.512792,"San Martín, San Martín, Cesar, Colombia"
Accidente por MAP,META,MAPIRIPÁN,MAPIRIPÁN,2008,12,Accidente,50325,50,,Rural,1,2.892506,-72.133175,"Mapiripán, Mapiripán, Meta, Colombia"
Accidente por MAP,ARAUCA,ARAUCA,ARAUCA,2007,2,Accidente,81001,81,,Rural,1,7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2008,9,Accidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Accidente por MAP,SANTANDER,BUCARAMANGA,BUCARAMANGA,2003,1,Accidente,68001,68,,Rural,1,7.119349,-73.1227416,"Bucaramanga, Bucaramanga, Santander, Colombia"
Accidente por MAP,CAUCA,CAJIBÍO,CAJIBÍO,2010,1,Accidente,19130,19,,Rural,1,2.621916,-76.571608,"Cajibío, Cajibío, Cauca, Colombia"
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2006,1,Accidente,50711,50,,Rural,1,3.127883,-73.752512,"Vista Hermosa, Vistahermosa, Meta, Colombia"
Accidente por MAP,NARIÑO,BARBACOAS,BARBACOAS,2008,6,Accidente,52079,52,,Rural,1,1.6733039,-78.138498,"Barbacoas, Barbacoas, Nariño, Colombia"
Accidente por MAP,TOLIMA,PLANADAS,PLANADAS,2005,12,Accidente,73555,73,,Rural,1,3.197241,-75.643817,"Planadas, Planadas, Tolima, Colombia"
Accidente por MAP,META,PUERTO LLERAS,PUERTO LLERAS,2006,2,Accidente,50577,50,,Rural,1,3.272414,-73.369542,"Puerto Lleras, Puerto Lleras, Meta, Colombia"
Accidente por MAP,NORTE DE SANTANDER,EL TARRA,EL TARRA,2008,10,Accidente,54250,54,,Rural,1,8.57451,-73.09339,"El Tarra, El Tarra, Norte de Santander, Colombia"
Accidente por MAP,CAQUETA,FLORENCIA,FLORENCIA,2005,12,Accidente,18001,18,,Rural,1,1.6153858,-75.6042364,"Florencia, Florencia, Caquetá, Colombia"
Accidente por MAP,NORTE DE SANTANDER,TIBÚ,TIBÚ,2003,12,Accidente,54810,54,,Rural,1,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
Accidente por MAP,VALLE DEL CAUCA,TULUÁ,TULUÁ,2005,6,Accidente,76834,76,,Rural,1,4.089869,-76.1914991,"Tulua, Tuluá, Valle del Cauca, Colombia"
Accidente por MAP,NARIÑO,EL ROSARIO,EL ROSARIO,2007,10,Accidente,52256,52,,Rural,1,1.74307,-77.335095,"El Rosario, El Rosario, Narino, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2007,8,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,ANTIOQUIA,SAN RAFAEL,SAN RAFAEL,2007,12,Accidente,5667,5,,Rural,1,6.293544,-75.028577,"San Rafael, San Rafael, Antioquia, Colombia"
Accidente por MAP,ARAUCA,FORTUL,FORTUL,2007,4,Accidente,81300,81,,Rural,1,6.794367,-71.7715489,"Fortul, Fortul, Arauca, Colombia"
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2009,3,Accidente,50711,50,,Rural,1,3.127883,-73.752512,"Vista Hermosa, Vistahermosa, Meta, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2010,1,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2009,2,Accidente,52385,52,,Rural,1,1.472852,-77.5798499,"La Llanada, La Llanada, Narino, Colombia"
Accidente por MAP,NORTE DE SANTANDER,EL TARRA,EL TARRA,2008,8,Accidente,54250,54,,Rural,1,8.57451,-73.09339,"El Tarra, El Tarra, Norte de Santander, Colombia"
Accidente por MAP,META,SAN JUAN DE ARAMA,SAN JUAN DE ARAMA,2008,8,Accidente,50683,50,,Rural,1,3.371603,-73.874958,"San Juan de Arama, San Juan de Arama, Meta, Colombia"
Accidente por MAP,ANTIOQUIA,ITUANGO,ITUANGO,2010,9,Accidente,5361,5,,Rural,1,7.172607,-75.76468,"Ituango, Ituango, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,NARIÑO,NARIÑO,2004,9,Accidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,REMEDIOS,SANTA ISABEL,2006,7,Accidente,5604,5,Camino,Rural,1,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,ITUANGO,ITUANGO,2009,9,Accidente,5361,5,,Rural,1,7.172607,-75.76468,"Ituango, Ituango, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,NARIÑO,NARIÑO,2004,7,Accidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,NARIÑO,NARIÑO,2004,8,Accidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,ITUANGO,ITUANGO,2009,1,Accidente,5361,5,,Rural,1,7.172607,-75.76468,"Ituango, Ituango, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,NARIÑO,NARIÑO,2006,5,Accidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,GRANADA,GRANADA,2003,5,Accidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Accidente por MAP,CAUCA,BALBOA,BALBOA,2006,9,Accidente,19075,19,,Rural,1,2.040728,-77.216606,"Balboa, Balboa, Cauca Department, Colombia"
Accidente por MAP,NORTE DE SANTANDER,LA PLAYA,LA PLAYA,2007,3,Accidente,54398,54,,Rural,1,8.214035,-73.237889,"La Playa, La Playa, Norte de Santander, Colombia"
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,2008,3,Accidente,5837,5,,Rural,1,8.0951588,-76.7284559,"Turbo, Turbo, Antioquia, Colombia"
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2006,6,Accidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Accidente por MAP,NARIÑO,LOS ANDES,SOTOMAYOR,2007,5,Accidente,52418,52,,Rural,1,1.62958,-77.8477,"Los Andes, Barbacoas, Nariño, Colombia"
Accidente por MAP,ANTIOQUIA,CAMPAMENTO,CAMPAMENTO,2006,4,Accidente,5134,5,,Rural,1,6.979498,-75.2966019,"Campamento, Campamento, Antioquia, Colombia"
Accidente por MAP,ARAUCA,TAME,,2010,1,Accidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Accidente por MAP,ANTIOQUIA,VALDIVIA,,2008,3,Accidente,5854,5,,Rural,1,7.29117,-75.39215,"Valdivia, Valdivia, Antioquia, Colombia"
Accidente por MAP,NARIÑO,CUMBITARA,CUMBITARA,2010,10,Accidente,52233,52,,Rural,1,1.65494,-77.58403,"Cumbitara, Cumbitara, Nariño, Colombia"
Accidente por MAP,ANTIOQUIA,GRANADA,,2006,6,Accidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Accidente por MAP,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2011,1,Accidente,18150,18,,Rural,1,1.3338448,-74.8434026,"Cartagena Del Chairá, Cartagena Del Chairá, Caquetá, Colombia"
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2008,8,Accidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Accidente por MUSE,VALLE DEL CAUCA,BUGA,GUADALAJARA DE BUGA,2010,4,Accidente,76111,76,En cerca edificio residencial,Urbana,1,3.9005079,-76.3021889,"Buga, Guadalajara de Buga, Valle del Cauca, Colombia"
Accidente por MAP,HUILA,ALGECIRAS,ALGECIRAS,2007,7,Accidente,41020,41,,Rural,1,2.523477,-75.3156939,"Algeciras, Algeciras, Huila, Colombia"
Accidente por MAP,PUTUMAYO,PUERTO ASÍS,,2008,7,Accidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2007,7,Accidente,52612,52,,Rural,1,1.213605,-77.996673,"Ricaurte, Ricaurte, Narino, Colombia"
Accidente por MAP,CAUCA,CALOTO,CALOTO,2009,9,Accidente,19142,19,,Rural,1,3.0005642,-76.4783897,"Cl. 1 #4-3, Santander de Quilichao, Santander de Quilichao, Cauca, Colombia"
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2010,12,Accidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Accidente por MAP,ARAUCA,TAME,,2009,12,Accidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Accidente por MAP,ANTIOQUIA,ZARAGOZA,,2006,8,Accidente,5895,5,,Rural,1,7.48688,-74.8672519,"Zaragoza Municipality, Zaragoza, Antioquia, Colombia"
Accidente por MAP,SUCRE,COROZAL,COROZAL,2008,12,Accidente,70215,70,,Rural,1,9.321697,-75.294467,"Corozal, Corozal, Sucre, Colombia"
Accidente por MAP,NARIÑO,SAMANIEGO,,2006,4,Accidente,52678,52,,Rural,1,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2007,9,Accidente,52612,52,,Rural,1,1.213605,-77.996673,"Ricaurte, Ricaurte, Narino, Colombia"
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2007,11,Accidente,52612,52,,Rural,1,1.213605,-77.996673,"Ricaurte, Ricaurte, Narino, Colombia"
Accidente por MAP,NORTE DE SANTANDER,TEORAMA,TEORAMA,2007,2,Accidente,54800,54,,Rural,1,8.437521,-73.2869429,"Teorama, Teorama, Norte de Santander, Colombia"
Accidente por MAP,ARAUCA,ARAUQUITA,,2008,8,Accidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Accidente por MAP,ANTIOQUIA,SANTO DOMINGO,SANTO DOMINGO,2006,8,Accidente,5690,5,,Rural,1,6.471563,-75.164646,"Santo Domingo, Santo Domingo, Antioquia, Colombia"
Accidente por MAP,VALLE DEL CAUCA,GUACARÍ,GUACARÍ,2009,4,Accidente,76318,76,,Rural,1,3.762981,-76.332471,"Guacarí, Guacarí, Valle del Cauca, Colombia"
Accidente por MAP,ANTIOQUIA,MEDELLÍN,,2007,1,Accidente,5001,5,,Rural,1,6.2530408,-75.5645737,"Medellín, Medellin, Antioquia, Colombia"
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2007,4,Accidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2006,9,Accidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Accidente por MAP,CAUCA,EL TAMBO,,2006,11,Accidente,19256,19,,Rural,1,2.57301,-76.77916,"Cauca, El Tambo, Cauca, Colombia"
Accidente por MAP,TOLIMA,DOLORES,DOLORES,2006,7,Accidente,73236,73,,Rural,1,3.539416,-74.897166,"Dolores, Dolores, Tolima, Colombia"
Accidente por MAP,CAUCA,EL TAMBO,,2006,11,Accidente,19256,19,,Rural,1,2.57301,-76.77916,"Cauca, El Tambo, Cauca, Colombia"
Accidente por MAP,ARAUCA,TAME,,2009,6,Accidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2007,7,Accidente,52612,52,,Rural,1,1.213605,-77.996673,"Ricaurte, Ricaurte, Narino, Colombia"
Accidente por MAP,NORTE DE SANTANDER,CONVENCIÓN,CONVENCIÓN,2010,11,Accidente,54206,54,,Rural,1,8.470146,-73.337007,"Convención, Convención, Norte de Santander, Colombia"
Accidente por MAP,GUAVIARE,EL RETORNO,EL RETORNO,2011,1,Accidente,95025,95,,Rural,1,2.331899,-72.628127,"El Retorno, El Retorno, Guaviare, Colombia"
Accidente por MAP,NARIÑO,SAMANIEGO,,2005,12,Accidente,52678,52,,Rural,1,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2006,9,Accidente,52540,52,,Rural,1,1.628978,-77.4603659,"Policarpa Salavarrieta, Policarpa, Narino, Colombia"
Accidente por MAP,ANTIOQUIA,ITUANGO,,2007,6,Accidente,5361,5,,Rural,1,7.172607,-75.76468,"Ituango, Ituango, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,NARIÑO,NARIÑO,2006,8,Accidente,5483,5,,Rural,1,5.611015,-75.174162,"Nariño, Nariño, Antioquia, Colombia"
Accidente por MAP,ANTIOQUIA,GRANADA,,2006,7,Accidente,5313,5,,Rural,1,6.139621,-75.183586,"Granada, Granada, Antioquia, Colombia"
Accidente por MAP,CORDOBA,TIERRALTA,,2008,11,Accidente,23807,23,,Rural,1,8.171571,-76.062313,"Tierralta, Tierralta, Córdoba, Colombia"
Accidente por MAP,NARIÑO,SAMANIEGO,,2009,6,Accidente,52678,52,,Rural,1,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
Accidente por MAP,META,PUERTO RICO,PUERTO RICO,2005,9,Accidente,50590,50,,Rural,1,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
Accidente por MAP,CAUCA,EL TAMBO,,2009,11,Accidente,19256,19,,Rural,1,2.57301,-76.77916,"Cauca, El Tambo, Cauca, Colombia"
